record_id,attendance_date,day_of_week,school_id,grade,total_students,present_students,attendance_rate_raw,attendance_rate_capped,teacher_present,marked_by,is_sunday,is_proxy_attendance,is_attendance_overflow,quality_status
ATT0018636,2025-02-06,Thursday,SCH0484,3,116,110,0.9483,0.9483,1.0,Admin,0,0,0,VALID
ATT0019022,2025-02-06,Thursday,SCH0501,5,198,159,0.803,0.803,1.0,Admin,0,0,0,VALID
ATT0019192,2025-02-06,Thursday,SCH0506,4,252,178,0.7063,0.7063,0.0,,0,0,0,VALID
ATT0001509,2025-02-06,Thursday,SCH0516,7,222,179,0.8063,0.8063,1.0,Headmaster,0,0,0,VALID
ATT0005847,2025-02-06,Thursday,SCH0521,7,143,123,0.8601,0.8601,1.0,Admin,0,0,0,VALID
ATT0006088,2025-02-06,Thursday,SCH0540,1,256,218,0.8516,0.8516,,Clerk,0,0,0,VALID
ATT0009836,2025-02-06,Thursday,SCH0551,10,212,231,1.0896,1.0,1.0,Class Teacher,0,0,1,INVALID_OVERFLOW
ATT0010591,2025-02-06,Thursday,SCH0585,1,251,227,0.9044,0.9044,1.0,Class Teacher,0,0,0,VALID
ATT0009238,2025-02-06,Thursday,SCH0596,10,100,82,0.82,0.82,0.0,Clerk,0,0,0,VALID
ATT0015054,2025-02-07,Friday,SCH0014,7,209,163,0.7799,0.7799,1.0,Headmaster,0,0,0,VALID
ATT0010708,2025-02-07,Friday,SCH0026,6,224,153,0.683,0.683,1.0,Class Teacher,0,0,0,VALID
ATT0016084,2025-02-07,Friday,SCH0028,3,92,67,0.7283,0.7283,0.0,Clerk,0,0,0,VALID
ATT0009858,2025-02-07,Friday,SCH0077,7,94,63,0.6702,0.6702,1.0,Headmaster,0,0,0,VALID
ATT0013506,2025-02-07,Friday,SCH0082,5,148,115,0.777,0.777,,Headmaster,0,0,0,VALID
ATT0017220,2025-02-07,Friday,SCH0118,2,228,148,0.6491,0.6491,1.0,Headmaster,0,0,0,VALID
ATT0017685,2025-02-07,Friday,SCH0124,1,72,58,0.8056,0.8056,1.0,Class Teacher,0,0,0,VALID
ATT0007931,2025-02-07,Friday,SCH0147,2,147,143,0.9728,0.9728,1.0,Admin,0,0,0,VALID
ATT0014936,2025-02-07,Friday,SCH0148,4,228,219,0.9605,0.9605,1.0,Class Teacher,0,0,0,VALID
ATT0019773,2025-02-07,Friday,SCH0199,3,300,253,0.8433,0.8433,1.0,Class Teacher,0,0,0,VALID
ATT0010258,2025-02-07,Friday,SCH0223,5,224,215,0.9598,0.9598,1.0,,0,0,0,VALID
ATT_GEN_000248,2025-02-07,Friday,SCH0223,7,60,53,0.8833,0.8833,1.0,Admin,0,0,0,VALID
ATT0017964,2025-02-07,Friday,SCH0292,1,69,42,0.6087,0.6087,1.0,Headmaster,0,0,0,VALID
ATT0001259,2025-02-07,Friday,SCH0294,2,51,34,0.6667,0.6667,1.0,,0,0,0,VALID
ATT0014071,2025-02-07,Friday,SCH0338,6,77,70,0.9091,0.9091,1.0,,0,0,0,VALID
ATT0013293,2025-02-07,Friday,SCH0339,3,272,236,0.8676,0.8676,1.0,Clerk,0,0,0,VALID
ATT0017560,2025-02-07,Friday,SCH0348,1,151,92,0.6093,0.6093,1.0,Headmaster,0,0,0,VALID
ATT0008332,2025-02-07,Friday,SCH0392,5,235,163,0.6936,0.6936,1.0,Clerk,0,0,0,VALID
ATT0003456,2025-02-07,Friday,SCH0409,7,171,134,0.7836,0.7836,1.0,Admin,0,0,0,VALID
ATT0011797,2025-02-07,Friday,SCH0423,7,210,225,1.0714,1.0,1.0,,0,0,1,INVALID_OVERFLOW
ATT0011314,2025-02-07,Friday,SCH0424,3,144,113,0.7847,0.7847,1.0,Headmaster,0,0,0,VALID
ATT0007130,2025-02-07,Friday,SCH0451,1,264,255,0.9659,0.9659,0.0,Class Teacher,0,0,0,VALID
ATT0009023,2025-02-07,Friday,SCH0473,10,179,126,0.7039,0.7039,1.0,Headmaster,0,0,0,VALID
ATT0017016,2025-02-07,Friday,SCH0506,2,260,242,0.9308,0.9308,1.0,Class Teacher,0,0,0,VALID
ATT0005385,2025-02-07,Friday,SCH0514,1,195,179,0.9179,0.9179,0.0,Class Teacher,0,0,0,VALID
ATT0012493,2025-02-07,Friday,SCH0519,7,272,259,0.9522,0.9522,1.0,,0,0,0,VALID
ATT0002247,2025-02-07,Friday,SCH0536,3,274,183,0.6679,0.6679,1.0,Clerk,0,0,0,VALID
ATT0015564,2025-02-07,Friday,SCH0556,3,196,158,0.8061,0.8061,1.0,Headmaster,0,0,0,VALID
ATT0013465,2025-02-07,Friday,SCH0581,10,50,44,0.88,0.88,1.0,,0,0,0,VALID
ATT0013458,2025-02-07,Friday,SCH0597,8,292,255,0.8733,0.8733,1.0,Clerk,0,0,0,VALID
ATT0012295,2025-02-07,Friday,SCH0598,5,93,111,1.1935,1.0,1.0,,0,0,1,INVALID_OVERFLOW
ATT0012586,2025-02-08,Saturday,SCH0009,4,133,88,0.6617,0.6617,1.0,Headmaster,0,0,0,VALID
ATT0001764,2025-02-08,Saturday,SCH0027,3,174,127,0.7299,0.7299,1.0,Class Teacher,0,0,0,VALID
ATT0014123,2025-02-08,Saturday,SCH0068,5,159,131,0.8239,0.8239,1.0,Class Teacher,0,0,0,VALID
ATT0015064,2025-02-08,Saturday,SCH0093,4,258,206,0.7984,0.7984,0.0,Admin,0,0,0,VALID
ATT0017183,2025-02-08,Saturday,SCH0124,2,263,238,0.9049,0.9049,1.0,Admin,0,0,0,VALID
ATT0009761,2025-02-08,Saturday,SCH0176,4,165,159,0.9636,0.9636,1.0,,0,0,0,VALID
ATT0006663,2025-02-08,Saturday,SCH0197,2,171,102,0.5965,0.5965,1.0,Headmaster,0,0,0,VALID
ATT0018267,2025-02-08,Saturday,SCH0210,8,98,90,0.9184,0.9184,1.0,Admin,0,0,0,VALID
ATT0013462,2025-02-08,Saturday,SCH0280,3,154,140,0.9091,0.9091,1.0,Headmaster,0,0,0,VALID
ATT0003743,2025-02-08,Saturday,SCH0380,1,264,166,0.6288,0.6288,1.0,Admin,0,0,0,VALID
ATT0000842,2025-02-08,Saturday,SCH0394,3,300,277,0.9233,0.9233,1.0,Class Teacher,0,0,0,VALID
ATT0005597,2025-02-08,Saturday,SCH0410,10,165,107,0.6485,0.6485,1.0,Class Teacher,0,0,0,VALID
ATT0013161,2025-02-08,Saturday,SCH0421,4,258,227,0.8798,0.8798,0.0,Headmaster,0,0,0,VALID
ATT0016970,2025-02-08,Saturday,SCH0479,10,273,220,0.8059,0.8059,0.0,,0,0,0,VALID
ATT0007886,2025-02-08,Saturday,SCH0502,1,53,34,0.6415,0.6415,1.0,,0,0,0,VALID
ATT0014955,2025-02-08,Saturday,SCH0562,7,82,57,0.6951,0.6951,1.0,Headmaster,0,0,0,VALID
ATT0001781,2025-02-08,Saturday,SCH0566,4,92,61,0.663,0.663,1.0,Class Teacher,0,0,0,VALID
ATT0001515,2025-02-08,Saturday,SCH0575,9,129,117,0.907,0.907,0.0,Headmaster,0,0,0,VALID
ATT0003573,2025-02-09,Sunday,SCH0050,9,238,199,0.8361,0.8361,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0013423,2025-02-09,Sunday,SCH0053,3,43,39,0.907,0.907,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0007281,2025-02-09,Sunday,SCH0125,2,67,56,0.8358,0.8358,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0008361,2025-02-09,Sunday,SCH0187,7,219,189,0.863,0.863,0.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0004869,2025-02-09,Sunday,SCH0190,4,292,216,0.7397,0.7397,0.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0009099,2025-02-09,Sunday,SCH0203,3,140,97,0.6929,0.6929,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0014204,2025-02-09,Sunday,SCH0225,6,138,94,0.6812,0.6812,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0000052,2025-02-09,Sunday,SCH0267,8,254,152,0.5984,0.5984,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0008749,2025-02-09,Sunday,SCH0309,7,207,172,0.8309,0.8309,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0004182,2025-02-09,Sunday,SCH0333,5,279,260,0.9319,0.9319,0.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0019477,2025-02-09,Sunday,SCH0337,1,196,125,0.6378,0.6378,0.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0008980,2025-02-09,Sunday,SCH0340,6,256,215,0.8398,0.8398,0.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0016200,2025-02-09,Sunday,SCH0355,2,287,266,0.9268,0.9268,1.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0015656,2025-02-09,Sunday,SCH0409,5,143,122,0.8531,0.8531,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0011941,2025-02-09,Sunday,SCH0429,7,232,213,0.9181,0.9181,0.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0000075,2025-02-09,Sunday,SCH0594,9,52,39,0.75,0.75,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0004569,2025-02-10,Monday,SCH0007,4,160,107,0.6688,0.6688,1.0,Class Teacher,0,0,0,VALID
ATT0012486,2025-02-10,Monday,SCH0017,3,297,223,0.7508,0.7508,,,0,0,0,VALID
ATT0014113,2025-02-10,Monday,SCH0063,3,244,161,0.6598,0.6598,1.0,Admin,0,0,0,VALID
ATT0005553,2025-02-10,Monday,SCH0081,6,147,108,0.7347,0.7347,1.0,Admin,0,0,0,VALID
ATT0018493,2025-02-10,Monday,SCH0155,8,253,228,0.9012,0.9012,1.0,Headmaster,0,0,0,VALID
ATT0017572,2025-02-10,Monday,SCH0170,9,144,119,0.8264,0.8264,1.0,Class Teacher,0,0,0,VALID
ATT0005607,2025-02-10,Monday,SCH0170,9,186,126,0.6774,0.6774,0.0,Class Teacher,0,0,0,VALID
ATT0016014,2025-02-10,Monday,SCH0178,10,178,134,0.7528,0.7528,1.0,,0,0,0,VALID
ATT0002906,2025-02-10,Monday,SCH0232,1,225,206,0.9156,0.9156,1.0,Headmaster,0,0,0,VALID
ATT0007290,2025-02-10,Monday,SCH0271,1,185,145,0.7838,0.7838,1.0,Headmaster,0,0,0,VALID
ATT0016402,2025-02-10,Monday,SCH0330,5,95,60,0.6316,0.6316,,Class Teacher,0,0,0,VALID
ATT0009928,2025-02-10,Monday,SCH0351,9,75,63,0.84,0.84,0.0,,0,0,0,VALID
ATT0018279,2025-02-10,Monday,SCH0372,1,145,131,0.9034,0.9034,1.0,Headmaster,0,0,0,VALID
ATT0011663,2025-02-10,Monday,SCH0415,2,101,79,0.7822,0.7822,0.0,,0,0,0,VALID
ATT0002235,2025-02-10,Monday,SCH0508,4,125,138,1.104,1.0,1.0,Clerk,0,0,1,INVALID_OVERFLOW
ATT0018900,2025-02-10,Monday,SCH0590,1,105,79,0.7524,0.7524,0.0,Headmaster,0,0,0,VALID
ATT0004384,2025-02-11,Tuesday,SCH0038,4,159,159,1.0,1.0,1.0,,0,0,0,VALID
ATT0018910,2025-02-11,Tuesday,SCH0038,5,204,204,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0018703,2025-02-11,Tuesday,SCH0041,4,99,68,0.6869,0.6869,1.0,Clerk,0,0,0,VALID
ATT0012380,2025-02-11,Tuesday,SCH0096,9,108,67,0.6204,0.6204,1.0,Headmaster,0,0,0,VALID
ATT0017008,2025-02-11,Tuesday,SCH0096,4,88,88,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0007801,2025-02-11,Tuesday,SCH0182,9,103,103,1.0,1.0,1.0,,0,0,0,VALID
ATT0007163,2025-02-11,Tuesday,SCH0255,5,222,176,0.7928,0.7928,1.0,Headmaster,0,0,0,VALID
ATT0002971,2025-02-11,Tuesday,SCH0256,5,60,60,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0001709,2025-02-11,Tuesday,SCH0305,9,252,252,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0008229,2025-02-11,Tuesday,SCH0314,1,264,238,0.9015,0.9015,1.0,Clerk,0,0,0,VALID
ATT0009279,2025-02-11,Tuesday,SCH0317,1,206,193,0.9369,0.9369,0.0,,0,0,0,VALID
ATT0003764,2025-02-11,Tuesday,SCH0448,4,227,149,0.6564,0.6564,1.0,Class Teacher,0,0,0,VALID
ATT0006384,2025-02-11,Tuesday,SCH0477,5,186,167,0.8978,0.8978,1.0,Class Teacher,0,0,0,VALID
ATT0002897,2025-02-11,Tuesday,SCH0526,2,145,145,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0016890,2025-02-11,Tuesday,SCH0565,1,116,109,0.9397,0.9397,0.0,Admin,0,0,0,VALID
ATT0012313,2025-02-11,Tuesday,SCH0567,8,222,178,0.8018,0.8018,1.0,Class Teacher,0,0,0,VALID
ATT0017601,2025-02-11,Tuesday,SCH0588,1,75,71,0.9467,0.9467,1.0,Class Teacher,0,0,0,VALID
ATT0004094,2025-02-12,Wednesday,SCH0022,2,109,100,0.9174,0.9174,1.0,,0,0,0,VALID
ATT0006394,2025-02-12,Wednesday,SCH0216,2,93,63,0.6774,0.6774,1.0,Clerk,0,0,0,VALID
ATT0006975,2025-02-12,Wednesday,SCH0230,3,71,59,0.831,0.831,0.0,Class Teacher,0,0,0,VALID
ATT0005723,2025-02-12,Wednesday,SCH0234,1,42,35,0.8333,0.8333,1.0,Clerk,0,0,0,VALID
ATT0009939,2025-02-12,Wednesday,SCH0247,1,180,130,0.7222,0.7222,1.0,Headmaster,0,0,0,VALID
ATT0013397,2025-02-12,Wednesday,SCH0262,4,235,198,0.8426,0.8426,1.0,Clerk,0,0,0,VALID
ATT0002484,2025-02-12,Wednesday,SCH0279,9,196,189,0.9643,0.9643,1.0,,0,0,0,VALID
ATT0007017,2025-02-12,Wednesday,SCH0294,6,222,163,0.7342,0.7342,1.0,Clerk,0,0,0,VALID
ATT0007550,2025-02-12,Wednesday,SCH0309,3,72,57,0.7917,0.7917,1.0,Clerk,0,0,0,VALID
ATT0010388,2025-02-12,Wednesday,SCH0332,3,122,122,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0008956,2025-02-12,Wednesday,SCH0374,6,71,71,1.0,1.0,1.0,,0,0,0,VALID
ATT0014171,2025-02-12,Wednesday,SCH0403,8,228,157,0.6886,0.6886,1.0,Clerk,0,0,0,VALID
ATT0019139,2025-02-12,Wednesday,SCH0406,2,257,257,1.0,1.0,1.0,,0,0,0,VALID
ATT0005002,2025-02-12,Wednesday,SCH0509,3,121,113,0.9339,0.9339,1.0,Headmaster,0,0,0,VALID
ATT0011491,2025-02-12,Wednesday,SCH0512,9,102,66,0.6471,0.6471,0.0,Headmaster,0,0,0,VALID
ATT0004568,2025-02-12,Wednesday,SCH0515,1,138,138,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0007587,2025-02-12,Wednesday,SCH0520,5,262,262,1.0,1.0,1.0,,0,0,0,VALID
ATT0017726,2025-02-12,Wednesday,SCH0530,2,191,156,0.8168,0.8168,1.0,Admin,0,0,0,VALID
ATT0002320,2025-02-12,Wednesday,SCH0537,7,103,103,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0001494,2025-02-12,Wednesday,SCH0562,10,80,80,1.0,1.0,,Headmaster,0,0,0,VALID
ATT0008656,2025-03-04,Tuesday,SCH0003,3,262,207,0.7901,0.7901,1.0,Admin,0,0,0,VALID
ATT0015888,2025-03-04,Tuesday,SCH0048,3,195,187,0.959,0.959,1.0,,0,0,0,VALID
ATT0010989,2025-03-04,Tuesday,SCH0067,7,62,42,0.6774,0.6774,1.0,Admin,0,0,0,VALID
ATT0001956,2025-03-04,Tuesday,SCH0071,3,267,209,0.7828,0.7828,0.0,Class Teacher,0,0,0,VALID
ATT0001744,2025-03-04,Tuesday,SCH0133,1,214,150,0.7009,0.7009,1.0,Admin,0,0,0,VALID
ATT0003890,2025-03-04,Tuesday,SCH0157,1,95,76,0.8,0.8,1.0,Clerk,0,0,0,VALID
ATT0009774,2025-03-04,Tuesday,SCH0158,5,42,36,0.8571,0.8571,1.0,Admin,0,0,0,VALID
ATT0003030,2025-03-04,Tuesday,SCH0221,8,198,137,0.6919,0.6919,1.0,,0,0,0,VALID
ATT0004399,2025-03-04,Tuesday,SCH0246,5,221,233,1.0543,1.0,1.0,Headmaster,0,0,1,INVALID_OVERFLOW
ATT0002556,2025-03-04,Tuesday,SCH0246,3,219,211,0.9635,0.9635,1.0,Headmaster,0,0,0,VALID
ATT0001179,2025-03-04,Tuesday,SCH0267,3,140,123,0.8786,0.8786,1.0,Class Teacher,0,0,0,VALID
ATT0003016,2025-03-04,Tuesday,SCH0278,8,204,193,0.9461,0.9461,1.0,Clerk,0,0,0,VALID
ATT0014976,2025-03-04,Tuesday,SCH0336,3,268,236,0.8806,0.8806,1.0,,0,0,0,VALID
ATT0016723,2025-03-04,Tuesday,SCH0373,1,48,34,0.7083,0.7083,1.0,Class Teacher,0,0,0,VALID
ATT0012146,2025-03-04,Tuesday,SCH0450,1,210,138,0.6571,0.6571,1.0,Admin,0,0,0,VALID
ATT0014942,2025-03-04,Tuesday,SCH0540,2,267,222,0.8315,0.8315,,Headmaster,0,0,0,VALID
ATT0006846,2025-03-04,Tuesday,SCH0591,9,216,133,0.6157,0.6157,1.0,,0,0,0,VALID
ATT0012639,2025-03-05,Wednesday,SCH0004,8,151,164,1.0861,1.0,0.0,Admin,0,0,1,INVALID_OVERFLOW
ATT0005174,2025-03-05,Wednesday,SCH0189,4,211,189,0.8957,0.8957,1.0,Admin,0,0,0,VALID
ATT0008890,2025-03-05,Wednesday,SCH0210,4,211,132,0.6256,0.6256,1.0,Clerk,0,0,0,VALID
ATT0013770,2025-03-05,Wednesday,SCH0267,4,185,144,0.7784,0.7784,1.0,Headmaster,0,0,0,VALID
ATT0013003,2025-03-05,Wednesday,SCH0316,3,45,42,0.9333,0.9333,0.0,,0,0,0,VALID
ATT0015146,2025-03-05,Wednesday,SCH0326,9,162,101,0.6235,0.6235,1.0,Admin,0,0,0,VALID
ATT0016689,2025-03-05,Wednesday,SCH0327,2,138,107,0.7754,0.7754,1.0,Clerk,0,0,0,VALID
ATT_GEN_000178,2025-03-05,Wednesday,SCH0340,2,197,155,0.7868,0.7868,0.0,Headmaster,0,0,0,VALID
ATT0019836,2025-03-05,Wednesday,SCH0428,2,252,222,0.881,0.881,1.0,Headmaster,0,0,0,VALID
ATT0006322,2025-03-05,Wednesday,SCH0433,1,194,152,0.7835,0.7835,1.0,,0,0,0,VALID
ATT0005817,2025-03-05,Wednesday,SCH0476,6,246,170,0.6911,0.6911,1.0,Headmaster,0,0,0,VALID
ATT0004560,2025-03-05,Wednesday,SCH0534,2,117,98,0.8376,0.8376,1.0,Clerk,0,0,0,VALID
ATT0007367,2025-03-05,Wednesday,SCH0562,5,59,52,0.8814,0.8814,1.0,Class Teacher,0,0,0,VALID
ATT0009919,2025-03-05,Wednesday,SCH0595,1,271,233,0.8598,0.8598,0.0,Headmaster,0,0,0,VALID
ATT0013104,2025-03-06,Thursday,SCH0031,2,224,140,0.625,0.625,0.0,Clerk,0,0,0,VALID
ATT0000875,2025-03-06,Thursday,SCH0031,2,92,78,0.8478,0.8478,1.0,Headmaster,0,0,0,VALID
ATT0018625,2025-03-06,Thursday,SCH0034,3,56,50,0.8929,0.8929,1.0,Headmaster,0,0,0,VALID
ATT0000454,2025-03-06,Thursday,SCH0068,4,204,187,0.9167,0.9167,1.0,Headmaster,0,0,0,VALID
ATT0018896,2025-03-06,Thursday,SCH0101,2,286,292,1.021,1.0,1.0,Headmaster,0,0,1,INVALID_OVERFLOW
ATT0006081,2025-03-06,Thursday,SCH0134,1,68,46,0.6765,0.6765,1.0,,0,0,0,VALID
ATT0007506,2025-03-06,Thursday,SCH0139,2,131,127,0.9695,0.9695,1.0,Clerk,0,0,0,VALID
ATT0006207,2025-03-06,Thursday,SCH0165,1,152,144,0.9474,0.9474,1.0,,0,0,0,VALID
ATT0006979,2025-03-06,Thursday,SCH0170,3,266,253,0.9511,0.9511,1.0,Clerk,0,0,0,VALID
ATT0006751,2025-03-06,Thursday,SCH0171,2,208,157,0.7548,0.7548,1.0,Class Teacher,0,0,0,VALID
ATT0011390,2025-03-06,Thursday,SCH0221,3,204,148,0.7255,0.7255,1.0,Admin,0,0,0,VALID
ATT0016972,2025-03-06,Thursday,SCH0232,5,241,226,0.9378,0.9378,1.0,Headmaster,0,0,0,VALID
ATT0002701,2025-03-06,Thursday,SCH0255,5,168,155,0.9226,0.9226,1.0,Headmaster,0,0,0,VALID
ATT0014842,2025-03-06,Thursday,SCH0261,6,55,52,0.9455,0.9455,1.0,Clerk,0,0,0,VALID
ATT0009028,2025-03-06,Thursday,SCH0285,5,271,207,0.7638,0.7638,,Class Teacher,0,0,0,VALID
ATT0000587,2025-03-06,Thursday,SCH0294,7,53,40,0.7547,0.7547,1.0,Headmaster,0,0,0,VALID
ATT_GEN_000053,2025-03-06,Thursday,SCH0376,5,191,143,0.7487,0.7487,1.0,Headmaster,0,0,0,VALID
ATT0010080,2025-03-06,Thursday,SCH0384,6,153,116,0.7582,0.7582,1.0,Admin,0,0,0,VALID
ATT0003882,2025-03-06,Thursday,SCH0414,10,188,152,0.8085,0.8085,1.0,,0,0,0,VALID
ATT0014072,2025-03-06,Thursday,SCH0446,9,115,81,0.7043,0.7043,1.0,Clerk,0,0,0,VALID
ATT0018649,2025-03-06,Thursday,SCH0484,4,55,46,0.8364,0.8364,1.0,Clerk,0,0,0,VALID
ATT0017879,2025-03-06,Thursday,SCH0486,5,166,116,0.6988,0.6988,,Headmaster,0,0,0,VALID
ATT0006987,2025-03-06,Thursday,SCH0519,4,203,167,0.8227,0.8227,0.0,Headmaster,0,0,0,VALID
ATT0009909,2025-03-06,Thursday,SCH0579,1,188,153,0.8138,0.8138,1.0,Clerk,0,0,0,VALID
ATT0015046,2025-03-07,Friday,SCH0052,2,295,258,0.8746,0.8746,1.0,,0,0,0,VALID
ATT0016693,2025-03-07,Friday,SCH0066,10,56,42,0.75,0.75,1.0,,0,0,0,VALID
ATT0012306,2025-03-07,Friday,SCH0094,5,47,30,0.6383,0.6383,1.0,Headmaster,0,0,0,VALID
ATT0014165,2025-03-07,Friday,SCH0120,6,70,86,1.2286,1.0,1.0,Clerk,0,0,1,INVALID_OVERFLOW
ATT0009415,2025-03-07,Friday,SCH0245,10,263,193,0.7338,0.7338,1.0,,0,0,0,VALID
ATT0010422,2025-03-07,Friday,SCH0274,4,167,124,0.7425,0.7425,0.0,Class Teacher,0,0,0,VALID
ATT0016350,2025-03-07,Friday,SCH0306,1,127,139,1.0945,1.0,1.0,Clerk,0,0,1,INVALID_OVERFLOW
ATT0019256,2025-03-07,Friday,SCH0330,4,242,197,0.814,0.814,1.0,Class Teacher,0,0,0,VALID
ATT0008388,2025-03-07,Friday,SCH0340,2,235,224,0.9532,0.9532,1.0,,0,0,0,VALID
ATT0001487,2025-03-07,Friday,SCH0371,7,84,62,0.7381,0.7381,0.0,Clerk,0,0,0,VALID
ATT0018941,2025-03-07,Friday,SCH0377,3,70,42,0.6,0.6,1.0,,0,0,0,VALID
ATT0016919,2025-03-07,Friday,SCH0404,8,295,179,0.6068,0.6068,1.0,Admin,0,0,0,VALID
ATT0005950,2025-03-07,Friday,SCH0433,2,56,53,0.9464,0.9464,1.0,,0,0,0,VALID
ATT0005530,2025-03-07,Friday,SCH0516,1,245,211,0.8612,0.8612,1.0,,0,0,0,VALID
ATT0003368,2025-03-07,Friday,SCH0520,4,139,133,0.9568,0.9568,1.0,Class Teacher,0,0,0,VALID
ATT0004417,2025-03-08,Saturday,SCH0031,3,295,295,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0008558,2025-03-08,Saturday,SCH0090,7,127,99,0.7795,0.7795,0.0,,0,0,0,VALID
ATT_GEN_000071,2025-03-08,Saturday,SCH0108,2,60,60,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT_GEN_000182,2025-03-08,Saturday,SCH0185,5,106,67,0.6321,0.6321,1.0,Headmaster,0,0,0,VALID
ATT0010687,2025-03-08,Saturday,SCH0195,9,291,291,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0017635,2025-03-08,Saturday,SCH0315,1,122,79,0.6475,0.6475,1.0,Admin,0,0,0,VALID
ATT0019220,2025-03-08,Saturday,SCH0332,4,278,278,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0018532,2025-03-08,Saturday,SCH0340,3,100,64,0.64,0.64,1.0,Admin,0,0,0,VALID
ATT0014471,2025-03-08,Saturday,SCH0373,1,76,54,0.7105,0.7105,1.0,Class Teacher,0,0,0,VALID
ATT0019893,2025-03-08,Saturday,SCH0391,10,130,130,1.0,1.0,1.0,,0,0,0,VALID
ATT0009785,2025-03-08,Saturday,SCH0412,3,148,148,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0019725,2025-03-08,Saturday,SCH0475,8,177,152,0.8588,0.8588,0.0,Class Teacher,0,0,0,VALID
ATT_GEN_000381,2025-03-08,Saturday,SCH0510,1,272,166,0.6103,0.6103,1.0,Headmaster,0,0,0,VALID
ATT0015481,2025-03-08,Saturday,SCH0542,4,114,86,0.7544,0.7544,1.0,Admin,0,0,0,VALID
ATT0018731,2025-03-08,Saturday,SCH0585,8,153,153,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0013733,2025-03-09,Sunday,SCH0006,6,100,66,0.66,0.66,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0017092,2025-03-09,Sunday,SCH0007,2,211,139,0.6588,0.6588,1.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0013716,2025-03-09,Sunday,SCH0019,3,222,143,0.6441,0.6441,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0005769,2025-03-09,Sunday,SCH0030,2,286,188,0.6573,0.6573,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0016290,2025-03-09,Sunday,SCH0036,6,177,172,0.9718,0.9718,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0013356,2025-03-09,Sunday,SCH0054,5,182,170,0.9341,0.9341,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0002989,2025-03-09,Sunday,SCH0060,5,66,41,0.6212,0.6212,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0015380,2025-03-09,Sunday,SCH0078,1,212,128,0.6038,0.6038,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0017243,2025-03-09,Sunday,SCH0133,7,121,101,0.8347,0.8347,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0017324,2025-03-09,Sunday,SCH0156,4,251,245,0.9761,0.9761,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0006001,2025-03-09,Sunday,SCH0195,3,112,127,1.1339,1.0,1.0,Headmaster,1,0,1,INVALID_OVERFLOW
ATT0016800,2025-03-09,Sunday,SCH0200,10,181,135,0.7459,0.7459,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0012142,2025-03-09,Sunday,SCH0325,8,165,115,0.697,0.697,,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0012848,2025-03-09,Sunday,SCH0330,2,185,145,0.7838,0.7838,0.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
